-0.949862968197320 -0.594055914833017 0.946682516000270 0.937273376177008,-0.511812845467558 -1.00000000000000 -0.0817645613444447 -0.100997868371064,0.312666502278988 -0.620600661670859 -0.311619592464192 -0.333643595614025,34.8095,0.8469,18.8764
-0.930737046320651 -0.697268755820735 0.930687700323907 0.921634542603945,-0.433689563356132 -1.00000000000000 0.0102972606021891 -0.00880067348537225,0.365689144775054 -0.570727294591885 -0.365669756597245 -0.387959170564921,37.7586,-1.596,17.7285
-0.999957216788462 -0.389693111057458 0.997023469346237 0.995911195577536,-0.816608478404866 -1.00000000000000 -0.0765450084257800 -0.0882869862781330,-0.00925011311679678 -0.425781484087377 0.00922297446002119 -0.0191389283202239,30.0957,11.4049,19.0309
-0.999865423042539 -0.402182823565084 0.997655606589964 0.995892383174845,-0.793570584594259 -1.00000000000000 -0.0664480485987361 -0.0789202576672193,0.0164053590013620 -0.456612202745330 -0.0163691012896778 -0.0443841645642483,31.0308,11.2791,19.6086
-0.982903228611439 -0.808785107614406 0.809355522340412 0.797952729263375,-0.577789177525319 -1.00000000000000 -0.567412674039288 -0.575541214776064,0.184122902391879 -0.109664561439733 -0.151612980304008 -0.178951814618415,39.6462,-11.8017,5.487
-0.997515107957824 -0.380040229304134 0.991774241560521 0.992199095027038,-0.844737838579875 -1.00000000000000 -0.107131754313874 -0.117660315876767,-0.0704528877753869 -0.376812165650026 0.0700474196147585 0.0411947314022867,30.3477,12.1444,18.8269
-0.984747078366713 -0.500502655000447 0.925828926883796 0.914448145574721,-0.741306518242108 -1.00000000000000 -0.340707751943952 -0.360284173068009,0.173991929836482 -0.447170815627837 -0.163581863024288 -0.184336387323975,32.6989,2.1409,15.9841
-0.992353495298594 -0.515720625695470 0.958808306492088 0.949814501162255,-0.715039325484666 -1.00000000000000 -0.257807388214060 -0.281228331182773,0.123428280262926 -0.471965040275980 -0.119255951566450 -0.136978243243406,33.2209,2.455,17.7658
-0.956049249417229 -0.561017911311973 0.945547873828893 0.935372890570367,-0.581072644688227 -1.00000000000000 -0.147809411129611 -0.166863910428988,0.293206126622130 -0.589587554806054 -0.289985510464190 -0.311823653660819,34.0508,1.2567,18.3086
-0.998638653892066 -0.421110735329371 0.997062021133611 0.994403237201492,-0.771281362375168 -1.00000000000000 -0.0561700231596676 -0.0693690695273608,0.0521616617128152 -0.477274353640609 -0.0520793098187929 -0.0796877282654108,31.1131,10.5597,19.7617
-0.997858923238603 -0.443989868681370 0.981933790976292 0.981524388472919,-0.824286704730022 -1.00000000000000 -0.177943545473842 -0.188042598397987,-0.0654031292301431 -0.351318124943221 0.0643593409158806 0.0353533028244194,31.9152,8.8279,17.1085
-0.998889874961970 -0.628620589029812 0.931980587098311 0.926511194087234,-0.731297097927698 -1.00000000000000 -0.359833971528305 -0.369177809779747,0.0471064507096427 -0.264652053856265 -0.0439510887926078 -0.0726962997495486,37.1682,-0.3705,13.1242
-0.982903228611439 -0.808566323772536 0.809355522340412 0.797952729263375,-0.578994948019518 -1.00000000000000 -0.567412674039288 -0.575541214776064,0.184122902391879 -0.104811021504619 -0.151612980304008 -0.178951814618415,39.4462,-11.7245,5.486
-0.943280616635189 -0.619423390589517 0.942676908482091 0.933657723562148,-0.479810657559930 -1.00000000000000 -0.0357716163253495 -0.0550789904606582,0.331996503415830 -0.621366555329859 -0.331784022641416 -0.353906145810697,35.2514,0.1045,18.4457
-0.999865423042539 -0.588766226617381 0.946802694519351 0.942649939130604,-0.751276498606676 -1.00000000000000 -0.321439465303162 -0.330804313207598,0.0164053590013620 -0.298224668724810 -0.0155347287235734 -0.0444926805252075,35.8005,1.3162,13.4349
-0.999201384214954 -0.351810422691895 0.997623863027978 0.997644265792739,-0.849047270734579 -1.00000000000000 -0.0561700231596676 -0.0676455244746470,-0.0399573996015809 -0.394142307477276 0.0398943155772353 0.0114018397382553,31.1826,12.7167,19.082
-0.982903228611439 -0.808785107614406 0.809355522340412 0.797952729263375,-0.577789177525319 -1.00000000000000 -0.567412674039288 -0.575541214776064,0.184122902391879 -0.109664561439733 -0.151612980304008 -0.178951814618415,39.7936,-11.7794,5.7451
-0.992353495298594 -0.744612491602706 0.865400990640517 0.856465020982977,-0.641375451946062 -1.00000000000000 -0.489382451748846 -0.498043722147243,0.123428280262926 -0.184904751129319 -0.107638010566438 -0.135720737775581,38.8102,-6.9284,9.0042
-0.997719754796491 -0.652572929755882 0.921372523937211 0.915079518168772,-0.716717725300630 -1.00000000000000 -0.383650706742656 -0.392886053481081,0.0674928950988966 -0.245894842543952 -0.0623282227360369 -0.0909396745544473,37.0462,-1.537,12.0862
-0.974566000575431 -0.533804488992107 0.974514330846712 0.968380304814267,-0.622237650659160 -1.00000000000000 0.0102972606021891 -0.00597757980566417,0.224100670508613 -0.572602020284634 -0.224088789095919 -0.249407004287159,33.7874,6.4455,19.8184
-0.980989040697711 -0.482030509855896 0.911595426796189 0.899552044192620,-0.740885847203925 -1.00000000000000 -0.369422406302939 -0.387104451330374,0.194063139289730 -0.467690869037432 -0.180335419609181 -0.202376539028339,31.1572,1.9516,14.6284
-0.989626327559484 -0.500792457656964 0.943406974653519 0.933211551003417,-0.724999897560711 -1.00000000000000 -0.302037146024729 -0.323487973952283,0.143665346556254 -0.472844649849035 -0.136955622726234 -0.156434432853014,32.8239,2.325,16.7975
-0.981958712696444 -0.518519333807992 0.981906651019484 0.976296795152438,-0.652002118781591 -1.00000000000000 -0.0102972606021890 -0.0260271305838823,0.189095442989892 -0.553200630487378 -0.189085417491120 -0.214865437538586,33.275,7.0414,20.8018
-0.982903228611439 -0.810453016482616 0.809355522340412 0.796001315223807,-0.575792197649702 -1.00000000000000 -0.567412674039288 -0.576828664392821,0.184122902391879 -0.107839015203014 -0.151612980304008 -0.183440993501357,39.6868,-11.8172,5.1836
-0.974566000575431 -0.494491090753038 0.929050022820642 0.917572479811079,-0.698988091014278 -1.00000000000000 -0.302037146024729 -0.320328189138898,0.224100670508613 -0.516618050193841 -0.213634307914719 -0.235479501308164,31.6866,2.1869,15.9688
-0.999321983024376 -0.567890374975954 0.996390099277317 0.993335301865936,-0.647852782364828 -1.00000000000000 -0.0765450084257800 -0.105606425887056,0.0368181238553564 -0.507727578915919 -0.0367101041572387 -0.0461764104091323,35.0262,4.6364,20.9035
-0.954552960023640 -0.569945089349756 0.947376826505018 0.937559085612297,-0.557737953656525 -1.00000000000000 -0.122389022625539 -0.141522541452078,0.298041350336003 -0.603399511250325 -0.295800736547504 -0.317733113236218,35.4673,0.6259,18.8631
-0.999957216788462 -0.534260430531003 0.964837799637500 0.961931835753964,-0.787171886408075 -1.00000000000000 -0.262694424132390 -0.272555208211229,-0.00925011311679678 -0.308100979579066 0.00892524063646636 -0.0200200359625896,34.4214,4.5971,15.2692
-0.963209487490551 -0.548582062664126 0.945093178776648 0.934639118737108,-0.598321420205616 -1.00000000000000 -0.193035743749306 -0.211917614902390,0.268751712940010 -0.584011300101554 -0.263696956874748 -0.285553221344821,33.6558,1.1384,18.0248
-0.967223448927410 -0.574486799009080 0.967172168487516 0.960354444460170,-0.588339703203774 -1.00000000000000 0.0102972606021891 -0.00650605047949698,0.253926760789337 -0.569052995245958 -0.253913298051219 -0.278705960310783,35.0662,4.0315,19.7459
-0.991716060110563 -0.459791758547456 0.991509299065830 0.987270399694936,-0.710334210132427 -1.00000000000000 -0.0204189330948005 -0.0349102620164003,0.128449430200303 -0.532932311543763 -0.128422650016486 -0.155172263926732,32.6929,8.8225,20.5058
-0.982903228611439 -0.813078542879318 0.806522334421311 0.793121375178476,-0.573067709637457 -1.00000000000000 -0.571573160039537 -0.580952255295893,0.184122902391879 -0.102453322445510 -0.151082251777026 -0.182901507105926,39.7118,-11.8269,5.1835
-0.982903228611439 -0.808785107614406 0.809355522340412 0.797952729263375,-0.577789177525319 -1.00000000000000 -0.567412674039288 -0.575541214776064,0.184122902391879 -0.109664561439733 -0.151612980304008 -0.178951814618415,39.3462,-11.6069,5.4856
-0.982903228611439 -0.810453016482616 0.809355522340412 0.796001315223807,-0.575792197649702 -1.00000000000000 -0.567412674039288 -0.576828664392821,0.184122902391879 -0.107839015203014 -0.151612980304008 -0.183440993501357,39.661,-11.8871,5.2593
