-0.866548527612819 -0.639666630179503 0.420904503563580 0.717227829186385,-0.675135886085642 -1.00000000000000 -0.874111536221195 -0.680792535945051,0.499092826327985 -0.367448142673432 -0.242421989771801 -0.148680072780759,26.7128,-16.152,-3.1424
-0.926987583925750 -0.410759364418010 0.746798063604806 0.994030025066311,-0.823962453948564 -1.00000000000000 -0.592435080689858 0.106006753012150,0.375092014374474 -0.390336545849825 -0.302180951358805 -0.0258239730190927,26.8608,1.7446,0.8873
-0.904455145454368 -0.302083716520522 0.742151672776318 0.945420768829637,-0.799174838555575 -1.00000000000000 -0.571573160039537 -0.265809356069170,0.426568739901458 -0.519677790205450 -0.350021452653592 -0.188480651770074,24.4426,-0.6511,1.6634
-0.895478827032412 -0.517306553288526 0.527486573764607 0.795714769043730,-0.739459854589376 -1.00000000000000 -0.808092705754885 -0.587804435465392,0.445104111794820 -0.430805122271550 -0.262190948363640 -0.146027230244552,26.4763,-10.0687,-1.8936
-0.866548527612819 -0.487543419849429 0.488822309489044 0.842108522523628,-0.787802312676586 -1.00000000000000 -0.825704677813596 -0.514848553475346,0.499092826327985 -0.376389332876141 -0.281539579424531 -0.160574603463361,24.188,-7.8991,-3.9179
-0.421035813367491 -0.315322973813373 0.294057847769732 0.929442949766013,-0.717059907479449 -1.00000000000000 -0.715692733703736 0.340572338060310,0.907044014291465 -0.621608004510122 -0.633493404139859 0.141937611922937,20.0609,4.6263,0.5808
-0.908726847668595 -0.299294490012062 0.750876406850463 0.949681840708188,-0.797177101007551 -1.00000000000000 -0.563237651907776 -0.256326011570591,0.417391322773124 -0.524339086734544 -0.344888342958635 -0.180003825574405,24.429,-0.3806,2.3161
-0.636751347470152 -0.680236726095595 0.578911045805537 0.772633318620858,-0.465934634794678 -1.00000000000000 -0.416439477557085 0.424807010594433,0.771069206683126 -0.565847075250458 -0.701027932807475 0.471780413653155,30.6761,-0.2612,2.7319
-0.946592999723209 -0.405042700318916 0.773884385319722 0.991749571036892,-0.814538624999214 -1.00000000000000 -0.575861700985407 0.123547070015764,0.322430911785791 -0.415291752028318 -0.263602464890810 0.0341893234601058,28.312,2.145,3.0632
-0.968539741803012 -0.402982851376948 0.901826225293205 0.840159161528773,-0.816067283963225 -1.00000000000000 -0.364714278885987 -0.468568944037764,0.248858933028644 -0.414293385828196 -0.231717401483110 -0.273085568975376,26.4073,0.127,-0.3351
-0.628777687500513 -0.801886295525908 0.519555829025436 0.870374344888750,-0.241138794443033 -1.00000000000000 -0.563237651907776 0.177248742061573,0.777585120550482 -0.546653867508772 -0.642514659754239 0.459381522481117,33.839,-13.912,2.0555
-0.632840475938601 -0.744004351294736 0.584414434776937 0.981826181989834,-0.455577557139883 -1.00000000000000 -0.383650706742656 0.184677273605727,0.774282204376289 -0.488780742956344 -0.715032798996112 -0.0437224538746497,31.9615,-2.8632,-6.8924
-0.881468349704162 -0.334165442672667 0.725830637070155 0.926446908969849,-0.757439974039316 -1.00000000000000 -0.567412674039288 -0.300715995349742,0.472243103146908 -0.560908319291754 -0.388860828099100 -0.226419996910665,24.1152,-1.8329,2.2326
-0.968539741803012 -0.421904860891925 0.901826225293205 0.841829240609961,-0.860032334163616 -1.00000000000000 -0.364714278885987 -0.474467370635240,0.248858933028644 -0.286950644796013 -0.231717401483110 -0.257301853581623,26.8068,0.4896,-4.043
-0.969786918517233 -0.470569966733750 0.915061822367216 0.866601635896995,-0.661697997512454 -1.00000000000000 -0.331173209478893 -0.408191162557308,0.243953546137066 -0.583711972205647 -0.230187242412428 -0.287021914617621,29.5093,-3.9134,5.6049
-0.828646980262559 -0.402366972447481 0.760264661954244 0.980699521938758,-0.638135926299995 -1.00000000000000 -0.397788507397950 -0.0298948643323696,0.559771544562371 -0.656417061820224 -0.513577596051182 -0.193222008983555,27.8085,0.3977,1.5619
-0.546248162194184 -0.651741847261223 0.424754443050244 0.871164717687075,-0.585080574542377 -1.00000000000000 -0.628777687500513 0.418499270951240,0.837623391089024 -0.482610905203862 -0.651323485535862 0.256769147037723,28.1383,0.1802,-2.3839
-0.926987583925750 -0.0674649858116743 0.819769098728190 0.946486146586908,-0.764472959421420 -1.00000000000000 -0.466849741902997 -0.264194113145846,0.375092014374474 -0.641115878763650 -0.331707617120073 -0.185379192193045,20.0431,2.1547,4.6909
-0.828646980262559 -0.397759968016468 0.760264661954244 0.980699521938758,-0.639113263932992 -1.00000000000000 -0.397788507397950 -0.0298948643323696,0.559771544562371 -0.658271405811050 -0.513577596051182 -0.193222008983555,27.0375,0.3005,1.8311
-0.392979177487582 -0.731582259305382 0.317765495957224 0.923272076467077,-0.330746749763867 -1.00000000000000 -0.588349909417155 0.159683772013751,0.919547370210575 -0.596149297903026 -0.743551930713575 0.349384839069517,29.69,-9.4617,1.6753
-0.374121069756828 -0.744230013322474 0.301398740709063 0.930515827120625,-0.332061982889988 -1.00000000000000 -0.592435080689858 0.159471420047594,0.927379871015113 -0.579531299231714 -0.747114097221430 0.329710724220524,29.5379,-9.4444,0.9155
-0.828646980262559 -0.397759968016468 0.760264661954244 0.980699521938758,-0.639113263932992 -1.00000000000000 -0.397788507397950 -0.0298948643323696,0.559771544562371 -0.658271405811050 -0.513577596051182 -0.193222008983555,27.4323,0.3716,1.6715
-0.507087145435631 -0.741070467666610 0.327303296367421 0.923441611475465,-0.526007500448455 -1.00000000000000 -0.763796028634642 0.308970686810471,0.861894788784538 -0.417289673277881 -0.556316617430191 0.227580106528366,28.5991,-3.6921,-2.2382
-0.546248162194184 -0.649647233101811 0.422950231160210 0.872359729559522,-0.587209979248123 -1.00000000000000 -0.632840475938601 0.417128014365101,0.837623391089024 -0.482848747326303 -0.648556885689552 0.254936701701944,27.9553,0.1912,-2.4325
-0.616898519672127 -0.747119724097536 0.573260093640272 0.986193234589378,-0.415076745522487 -1.00000000000000 -0.369422406302939 0.164068895152244,0.787042703051326 -0.519156443849908 -0.731368546466754 -0.0224566625673005,33.8045,-4.8284,-5.8407
